geo_id,nonfamily_households,family_households,median_year_structure_built,rent_burden_not_computed,rent_over_50_percent,rent_40_to_50_percent,rent_35_to_40_percent,rent_30_to_35_percent,rent_25_to_30_percent,rent_20_to_25_percent,rent_15_to_20_percent,rent_10_to_15_percent,rent_under_10_percent,total_pop,male_pop,female_pop,median_age,white_pop,black_pop,asian_pop,hispanic_pop,amerindian_pop,other_race_pop,two_or_more_races_pop,not_hispanic_pop,commuters_by_public_transportation,households,median_income,income_per_capita,housing_units,vacant_housing_units,vacant_housing_units_for_rent,vacant_housing_units_for_sale,median_rent,percent_income_spent_on_rent,owner_occupied_housing_units,million_dollar_housing_units,mortgaged_housing_units,families_with_young_children,two_parent_families_with_young_children,two_parents_in_labor_force_families_with_young_children,two_parents_father_in_labor_force_families_with_young_children,two_parents_mother_in_labor_force_families_with_young_children,two_parents_not_in_labor_force_families_with_young_children,one_parent_families_with_young_children,father_one_parent_families_with_young_children,father_in_labor_force_one_parent_families_with_young_children,commute_10_14_mins,commute_15_19_mins,commute_20_24_mins,commute_25_29_mins,commute_30_34_mins,commute_45_59_mins,aggregate_travel_time_to_work,income_less_10000,income_10000_14999,income_15000_19999,income_20000_24999,income_25000_29999,income_30000_34999,income_35000_39999,income_40000_44999,income_45000_49999,income_50000_59999,income_60000_74999,income_75000_99999,income_100000_124999,income_125000_149999,income_150000_199999,income_200000_or_more,renter_occupied_housing_units_paying_cash_median_gross_rent,owner_occupied_housing_units_lower_value_quartile,owner_occupied_housing_units_median_value,owner_occupied_housing_units_upper_value_quartile,married_households,occupied_housing_units,housing_units_renter_occupied,dwellings_1_units_detached,dwellings_1_units_attached,dwellings_2_units,dwellings_3_to_4_units,dwellings_5_to_9_units,dwellings_10_to_19_units,dwellings_20_to_49_units,dwellings_50_or_more_units,mobile_homes,housing_built_2005_or_later,housing_built_2000_to_2004,housing_built_1939_or_earlier,male_under_5,male_5_to_9,male_10_to_14,male_15_to_17,male_18_to_19,male_20,male_21,male_22_to_24,male_25_to_29,male_30_to_34,male_35_to_39,male_40_to_44,male_45_to_49,male_50_to_54,male_55_to_59,male_60_61,male_62_64,male_65_to_66,male_67_to_69,male_70_to_74,male_75_to_79,male_80_to_84,male_85_and_over,female_under_5,female_5_to_9,female_10_to_14,female_15_to_17,female_18_to_19,female_20,female_21,female_22_to_24,female_25_to_29,female_30_to_34,female_35_to_39,female_40_to_44,female_45_to_49,female_50_to_54,female_55_to_59,female_60_to_61,female_62_to_64,female_65_to_66,female_67_to_69,female_70_to_74,female_75_to_79,female_80_to_84,female_85_and_over,white_including_hispanic,black_including_hispanic,amerindian_including_hispanic,asian_including_hispanic,commute_5_9_mins,commute_35_39_mins,commute_40_44_mins,commute_60_89_mins,commute_90_more_mins,households_retirement_income,armed_forces,civilian_labor_force,employed_pop,unemployed_pop,not_in_labor_force,pop_16_over,pop_in_labor_force,asian_male_45_54,asian_male_55_64,black_male_45_54,black_male_55_64,hispanic_male_45_54,hispanic_male_55_64,white_male_45_54,white_male_55_64,bachelors_degree_2,bachelors_degree_or_higher_25_64,children,children_in_single_female_hh,commuters_by_bus,commuters_by_car_truck_van,commuters_by_carpool,commuters_by_subway_or_elevated,commuters_drove_alone,different_house_year_ago_different_city,different_house_year_ago_same_city,employed_agriculture_forestry_fishing_hunting_mining,employed_arts_entertainment_recreation_accommodation_food,employed_construction,employed_education_health_social,employed_finance_insurance_real_estate,employed_information,employed_manufacturing,employed_other_services_not_public_admin,employed_public_administration,employed_retail_trade,employed_science_management_admin_waste,employed_transportation_warehousing_utilities,employed_wholesale_trade,female_female_households,four_more_cars,gini_index,graduate_professional_degree,group_quarters,high_school_including_ged,households_public_asst_or_food_stamps,in_grades_1_to_4,in_grades_5_to_8,in_grades_9_to_12,in_school,in_undergrad_college,less_than_high_school_graduate,male_45_64_associates_degree,male_45_64_bachelors_degree,male_45_64_graduate_degree,male_45_64_less_than_9_grade,male_45_64_grade_9_12,male_45_64_high_school,male_45_64_some_college,male_45_to_64,male_male_households,management_business_sci_arts_employed,no_car,no_cars,not_us_citizen_pop,occupation_management_arts,occupation_natural_resources_construction_maintenance,occupation_production_transportation_material,occupation_sales_office,occupation_services,one_car,two_cars,three_cars,pop_25_64,pop_determined_poverty_status,population_1_year_and_over,population_3_years_over,poverty,sales_office_employed,some_college_and_associates_degree,walked_to_work,worked_at_home,workers_16_and_over,associates_degree,bachelors_degree,high_school_diploma,less_one_year_college,masters_degree,one_year_more_college,pop_25_years_over,commute_35_44_mins,commute_60_more_mins,commute_less_10_mins,commuters_16_over,hispanic_any_race,pop_5_years_over,speak_only_english_at_home,speak_spanish_at_home,speak_spanish_at_home_low_english,pop_15_and_over,pop_never_married,pop_now_married,pop_separated,pop_widowed,pop_divorced,do_date
37191,16159,32860,1985,2294,3363,1974,2083,1702,657,1462,2454,1961,890,123248,60885,62363,38.5,,,,,,,,,,49019,40791,25460,54467,5448,,,561,32.5,30179,386,17270,8845,3439,986,2289,164,0,5406,1126,916,8724,8991,8225,3109,5615,3243,1144555,3470,3114,3584,3940,4717,1794,3251,2910,2329,3935,3603,4681,3865,1571,858,1397,773,76000,132700,195300,19756,49019,18840,31623,537,3331,1612,2645,220,1052,1092,12355,1234,1300,2146,4447,2862,5489,2903,1592,1543,564,2424,5119,4319,1972,4402,3367,3587,3072,2033,2333,1121,1459,3063,1126,1592,496,3665,3364,5120,1305,1164,1276,366,2551,4506,3419,3024,4550,3936,3876,2971,2888,2732,1222,2048,3265,2331,1292,1492,79135,37652,22,1667,8481,1619,985,1751,842,9981,2233,57565,54671,2894,36605,96403,59798,,,1772,2459,984,264,4179,4715,9965,11166,29155,13528,,,,,,17042,4042,2259,4711,3392,13003,1503,604,8748,4086,3563,6334,3323,2061,1084,0,5260,0.505,4039,2955,24424,10399,5800,7890,6235,30077,6595,12929,1060,1000,501,681,2139,5700,3311,14392,0,15233,2022,4466,8119,15233,8188,10930,9661,10659,15466,15303,8524,62106,119577,121290,118065,26932,9661,31256,,,,9971,9965,20388,4342,3383,16943,82613,,,,,,,,,,,,,,,,2018
01125,26047,48006,1991,2136,7485,1993,918,1913,3194,3125,3435,2897,736,208911,99576,109335,33,,,,,,,,,,74053,54459,26818,93002,18949,1645,217,653,29.2,46221,124,29767,14309,7948,5229,2550,69,100,6361,1087,989,12983,16505,20487,5362,11038,4783,2238925,7715,3807,2609,4188,3318,3695,2367,3085,3434,5847,7189,9728,7028,4145,2849,3049,852,114800,173800,258600,34053,74053,27832,53765,930,2270,3241,7000,8569,4735,3398,8986,6007,6278,3107,5938,6098,5641,3975,6689,2391,2778,4629,8382,7059,5470,6435,5675,5259,5047,2462,3679,1893,2495,3483,2272,1129,697,5851,5538,6903,4048,7659,3591,2276,4244,8595,7141,7911,5131,6258,6048,6819,2284,3535,1672,3250,4018,3139,1584,1840,135323,67036,529,3471,10382,2415,2257,5001,1315,13790,232,103123,98877,4246,66910,170265,103355,,,3051,3162,,,7543,7757,23183,31079,43992,12762,,,,,,28196,8903,1003,11824,5882,28742,4424,1040,14863,3880,3800,9043,7445,4742,2189,362,5196,0.4658,15913,10320,40708,7301,8988,10532,9520,63884,24507,12665,1690,2700,1983,717,2170,8112,4750,22122,0,35421,2463,4603,4922,35421,7631,19899,19444,16482,25346,26830,12078,103190,198260,207002,202348,32904,19444,38193,,,,9562,23183,32761,7814,10714,20817,130662,,,,,,,,,,,,,,,,2018
22057,12490,23348,1979,1352,2042,403,616,744,351,482,954,958,740,98115,47188,50927,38.1,,,,,,,,,,35838,50296,27836,41623,5785,765,629,625,31.1,27196,0,13905,6387,3704,2202,1372,42,88,2683,543,423,6488,5415,3575,2171,4086,2850,1260640,3059,2037,2425,2119,1743,1755,1777,1501,1420,2007,2934,4821,3456,1253,2071,1460,810,87300,155000,231200,16599,35838,8642,31475,572,997,815,1243,460,486,210,5263,2499,1959,2098,2456,3317,3605,1857,1129,201,708,1296,3931,3622,3367,2103,2936,3417,3364,1525,1823,1552,1407,922,1377,668,605,2885,4065,3132,1665,1991,489,976,1709,3574,3021,2890,2581,3344,3663,1924,1555,2457,1513,1296,1738,2242,1004,1213,78106,13264,1833,281,4714,2026,1392,2695,3128,5553,0,46246,42844,3402,31414,77660,46246,,,1109,806,,,5003,5451,7288,8094,22982,6749,,,,,,,,3248,3298,3768,9902,1570,434,4485,1653,1601,4999,3847,3396,643,222,1752,0.4827,4040,1864,27170,5043,6210,5659,5024,24564,5287,14310,431,498,635,1875,1404,6021,2201,13065,0,12053,1198,2706,2101,12053,5431,8572,9273,7515,11310,14708,5362,51097,96289,,94887,16057,9273,13826,,,,3535,7288,22234,3463,2571,6828,66634,,,,,,,,,,,,,,,,2018
29031,10034,18641,1980,615,2548,620,1014,434,948,1375,1178,1176,429,78753,38155,40598,36,,,,,,,,,,28675,49844,23758,34210,5535,1571,1059,590,28.7,18338,58,10954,,,,,,,,,,10374,7570,4851,1348,2111,1437,763885,2133,1422,1506,2146,1345,1588,1239,1408,1585,2649,2925,4052,2215,1027,823,612,778,108400,160600,245700,13835,28675,10337,22654,1524,1164,2166,1378,1642,565,543,2487,1696,925,1787,2176,2765,2380,1400,1522,1261,786,1843,2905,2245,2363,1659,2348,2030,2455,954,1359,1137,783,1421,946,654,763,2343,2248,2621,1104,1502,924,760,3102,2336,2369,1604,2634,2241,2392,2584,1349,1240,1245,821,1647,1120,1261,1151,69161,4869,120,1682,6420,599,713,1715,697,5214,12,41732,40065,1667,21215,62959,41744,,,,,,,3869,4431,9634,12792,17037,4457,,,,,,,,992,3965,2816,12680,2457,842,3386,1191,1390,5048,2501,1894,903,199,2008,0.4306,6047,3417,16115,3287,4215,4010,2908,21742,7874,5239,516,1697,710,344,412,3514,1953,9146,48,13100,1065,1621,1785,13100,4238,5630,9059,8038,8454,11954,4638,37067,75547,,75454,11080,9059,12981,,,,2949,9634,13814,3265,4261,6767,50016,,,,,,,,,,,,,,,,2018
13077,14491,37623,1997,1109,2656,1232,2002,1131,1192,2871,1536,543,730,145864,73040,72824,38.3,,,,,,,,,,52114,69240,31800,55387,3273,,,868,30.3,,,27020,8300,6532,3615,2712,126,79,1768,375,326,7599,11207,10376,2117,9855,6895,1947265,1863,1737,2125,2118,1909,2333,1572,3037,1607,3699,6674,7262,5673,3229,3804,3472,1131,158300,233700,330900,28108,52114,15002,46483,824,792,28,620,2232,707,1178,2380,3238,3227,720,3623,5545,4788,5307,2819,401,2304,1979,5139,3876,3617,5502,4591,5582,4209,2172,2163,1751,2111,2578,1932,496,555,3741,3236,5299,3105,1904,914,363,2498,5741,5588,4192,4034,6238,5283,4431,1676,3257,1455,2377,3009,2229,1265,989,111427,25081,1428,3242,5280,3004,3280,5115,1749,10961,68,73543,71614,1929,42720,116331,73611,,,1663,991,,,8057,7073,22319,26320,34644,8428,,,,,,12702,4533,77,8398,4529,12072,3170,1006,9530,3312,4099,8993,6412,7668,2348,0,5611,0.4242,10179,,26060,5957,6689,8753,10603,38759,5517,12680,1640,4225,2165,140,1848,5105,3594,18717,0,24677,1268,1727,4085,24677,6438,12111,16407,11981,13135,20459,11182,77291,144690,144694,141874,16992,16407,26800,,,,7256,22319,21476,6314,6946,13230,98038,,,,,,,,,,,,,,,,2018
18081,16346,41158,1991,702,2989,1481,888,2013,1601,2156,2533,1757,277,156225,76121,80104,37.1,,,,,,,,,,57504,68209,31360,61792,4288,959,434,758,28.5,41107,95,29378,,,,,,,,,,10050,10731,9377,3494,11421,8336,1945355,2301,1250,1160,3308,2062,2777,2005,2366,2187,4839,7379,10979,4564,3929,3510,2888,890,126400,178700,271100,33368,57504,16397,43660,3540,743,1188,3855,3857,1099,1257,2593,3989,2392,895,4806,6496,5679,3036,1922,406,883,3979,4931,5215,5177,4699,4757,5350,5172,1654,2023,1667,2131,2398,1588,1486,666,4627,4644,6645,3258,1644,1184,709,3153,4790,5577,4499,5916,5734,5158,4618,2637,2527,1901,3020,2328,3045,1127,1363,143005,3296,0,5313,8884,4334,4485,2002,1022,10352,446,85343,81632,3711,35069,120858,85789,,,,,,,9174,8475,22183,27164,39191,7594,,,,,,,,597,6661,6394,18856,6570,705,12439,2577,3691,10427,7022,4062,1631,206,5197,0.4039,10011,2586,34075,2528,8422,10768,8439,42480,8974,7161,1621,4639,1702,115,1008,7275,2596,18956,0,31594,434,966,2279,31594,7945,11238,18554,12301,16321,24433,10587,80434,153314,,150379,11714,18554,29724,,,,9967,22183,29190,6703,8182,13054,103154,,,,,,,,,,,,,,,,2018
38035,13612,17304,1978,1183,3788,1213,1101,1133,1639,1783,2193,1392,525,70770,37447,33323,30.3,,,,,,,,,,30916,52853,30274,33393,2477,,,779,29.5,14966,0,9667,,,,,,,,,,11295,7233,2396,1715,2236,487,556145,3258,788,1389,1816,1852,1250,1188,1465,1565,2532,3173,3485,2877,1524,1555,1199,835,156200,208200,282300,12913,30916,15950,13997,3335,1461,794,1682,2145,5064,3762,1153,2869,1681,1447,2592,2082,2847,1061,1966,2314,1387,2157,3118,2974,2031,1633,1767,1742,1755,807,1231,611,964,858,748,403,399,1974,1789,1619,964,1488,1206,605,2788,3068,1998,1744,1680,2324,1497,1769,1082,848,546,843,1248,896,571,776,58512,3512,1975,2235,8234,103,114,901,228,3706,1208,40163,38111,2052,16136,57507,41371,,,,,,,2758,3515,9755,11921,14928,3889,,,,,,7242,5295,946,3486,2022,14071,1174,340,2366,1227,2673,5473,2006,1412,915,107,2197,0.466,3995,4338,9568,2643,3524,3064,2410,21617,9645,2412,857,1540,649,246,268,2004,1738,7302,84,13808,523,1691,3955,13808,3862,5199,6858,8384,11364,10836,4828,33068,66502,70059,67761,9522,6858,16201,,,,5464,9755,7350,3402,2645,7335,41931,,,,,,,,,,,,,,,,2018
37101,18727,51274,1995,2018,2626,2034,925,2610,1253,2659,3385,2821,531,202675,98113,104562,38,,,,,,,,,,70001,60132,26835,77354,7353,1178,639,646,25.1,49139,0,33919,14887,10912,6853,3885,96,78,3975,524,524,8924,10329,14009,3783,11986,12852,2958580,2486,3052,1941,4093,4154,3960,2625,3457,2885,6205,8706,8787,8425,3758,2721,2746,886,119000,171300,239100,38878,70001,20862,53003,2664,752,2136,1100,1450,1600,205,14444,7984,4621,2753,6733,6670,8887,3846,2257,1761,654,2879,6745,5595,7974,5465,8779,6880,6770,1552,3130,2176,2619,3236,1570,807,1128,6185,7359,7076,5040,2296,913,1471,3358,6229,6548,7228,7533,7994,7000,5810,2093,4569,1669,2714,4848,2444,2178,2007,155875,33049,737,1159,7170,2827,5026,10039,3155,12782,116,102963,98692,4271,53617,156696,103079,,,2917,1832,1545,376,10824,9077,20882,24661,51796,10208,,,,,,21545,1775,1146,8999,10243,21674,5417,1489,9900,4993,6009,9981,11170,4398,3273,156,8461,0.4053,8986,1676,39430,8895,9449,12729,13095,51096,9492,16720,3135,5670,947,939,2872,8141,5407,27111,0,34373,847,2890,12258,34373,12413,13213,21725,16968,19871,25652,13127,107894,200764,200011,194714,22861,21725,49272,,,,18672,20882,32274,11067,7229,19533,135290,,,,,,,,,,,,,,,,2018
39057,22930,43123,1975,1278,5002,1367,1341,2117,2637,1946,4078,2432,1403,167995,82995,85000,37.9,140393,12493,4839,4925,100,99,5146,163070,,66053,67680,36162,70856,4803,956,338,698,27.5,42452,134,28134,10164,5543,3359,2069,115,0,4621,946,902,13657,14064,15478,5322,8260,2900,1598915,4558,2503,2567,3071,1570,2426,2274,2354,2920,4351,7092,9737,5566,4167,5725,5172,864,126700,183800,266100,33300,66053,23601,51016,4274,2396,2132,4218,2516,1728,1655,859,1563,1559,2315,4663,4934,5190,3111,3702,1690,1157,3760,5563,5179,5903,4022,4906,5047,5966,2093,3134,2243,2610,3287,2376,1598,861,4621,3663,5409,3300,3552,1087,1134,4316,6012,5542,4700,4455,4695,5107,5276,3021,3026,2180,2848,3855,2792,2984,1425,143377,13007,154,4888,8524,1615,1542,2245,764,19809,2410,83613,78956,4657,51586,137609,86023,,,514,493,,,8525,9991,21608,34785,34891,7960,,,,,,20543,5326,447,5802,4072,21261,4142,1444,7452,3200,8154,9915,9479,2368,1220,194,5784,0.4618,23358,9332,26114,6352,7514,7935,8652,47120,15736,6905,2093,3646,5523,257,442,5275,3910,21146,114,36259,754,3511,1958,36259,4108,7518,18866,12205,19053,27133,10572,83647,157475,166024,162483,20029,18866,34721,,,,11026,21608,21880,7901,17616,15794,112706,,,,,,,,,,,,,,,,2018
18043,10593,19707,1974,567,1689,244,264,605,887,1048,992,1186,252,77781,37644,40137,39.5,,,,,,,,,,30300,66391,34186,33022,2722,,,685,25.6,22566,120,15285,4983,3789,2551,1193,45,0,1194,483,483,5591,7293,6540,4116,6464,1865,882775,811,1285,1676,1038,1172,774,1348,1304,1519,3063,2989,3957,3806,2243,1498,1817,802,127100,174600,269700,15316,30300,7734,25748,1905,349,831,1361,1237,420,444,727,726,605,2652,2122,2529,2279,1661,1148,200,391,1554,2631,2423,2765,2129,2357,2278,3393,863,1702,938,973,1388,652,759,509,2307,2033,2820,1807,907,620,311,1321,2509,2403,2691,2367,2608,2600,3104,1014,1500,714,1557,1979,789,1001,1175,70351,4075,174,871,1968,1145,1049,197,707,5810,69,41462,40049,1413,20850,62381,41531,,,,,,,4588,4997,10621,12876,17558,4391,,,,,,,,119,5330,2717,8180,2784,470,6133,1766,2176,3238,3705,2202,1229,0,4058,0.4308,5579,1443,16507,1905,3554,4442,4307,18412,4054,3902,737,2437,612,113,939,3619,2136,10593,0,15192,382,1296,814,15192,3519,5440,8915,6983,9058,10541,5347,41337,76148,,74816,6419,8915,17162,,,,5009,10621,14728,3165,3812,8988,53771,,,,,,,,,,,,,,,,2018
48367,11917,34321,1996,1080,1031,835,693,705,1837,1197,1534,438,302,138371,68668,69703,39.5,,,,,,,,,,46238,72004,35297,50820,4582,,,852,27.2,36586,272,22299,9492,6877,4377,2339,161,0,2615,979,979,5305,6082,7257,3796,8166,7016,1832060,2889,698,593,1455,2069,1766,1830,1940,1565,4212,4562,5115,5711,3114,4437,4282,1062,126300,241300,362200,28854,46238,9652,39053,1459,624,1009,653,655,183,495,6631,5030,4218,1500,4463,4728,5129,3062,2619,615,334,2389,3995,4377,3765,4456,4270,5070,5541,1346,2328,1605,1798,2969,2388,1023,398,4041,4587,4994,3223,1568,416,821,2204,4339,4483,3677,4604,5147,4777,4836,1810,3001,1282,1826,3563,1800,1152,1552,129550,2231,1662,1063,5950,2164,2710,5257,2467,9338,164,65980,62785,3195,42400,108544,66144,,,,,1346,750,7896,8465,16372,19783,34227,4330,,,,,,11859,1314,2711,4161,5597,12844,3483,1024,6355,4390,2755,7597,5810,4458,1600,21,5082,0.4491,9501,1860,29365,3904,7655,8081,8746,33395,4327,9603,2442,3252,1759,528,1876,5360,3338,18555,28,24345,390,1244,3260,24345,6127,8654,13709,9950,10582,20311,9019,71822,136635,136510,132979,10487,13709,28337,,,,9764,16372,22413,6442,7155,12131,93178,,,,,,,,,,,,,,,,2018
40017,11663,33681,1988,690,1443,637,661,756,1430,1636,2108,1193,304,144447,70792,73655,35.7,109319,5189,3883,13486,5748,24,6798,130961,,45344,70204,28712,48974,3630,645,707,789,24.5,34486,0,22056,11987,9289,6427,2724,74,64,2698,333,333,10732,9603,12001,7199,12147,3486,1557720,923,1401,1424,1829,1082,2157,1762,2332,1590,4465,5753,7402,5598,2893,3034,1699,978,117300,163800,231000,27025,45344,10858,40515,945,354,863,1558,1019,426,476,2818,4547,2952,1671,5484,4910,5692,2762,1728,1153,962,2058,4667,5744,5686,4852,4757,4226,3918,1517,2592,1070,1281,2747,1603,551,832,4712,5419,5760,3032,1622,1084,638,2261,5353,5934,6034,3749,4361,4209,4701,1732,2307,1121,2250,3090,1588,816,1882,115278,5395,5889,3883,5293,1785,2505,1783,406,7931,421,75211,72710,2501,34630,110262,75632,,,,,960,381,6990,6907,18372,21461,37771,5438,,,,,,10953,6276,3845,5019,3632,13606,5980,1184,6520,4290,5667,10520,5709,3493,3245,61,3192,0.3748,8838,2162,31030,2723,8394,9120,8315,38470,6445,7319,1694,2839,1114,946,616,6420,3381,17010,82,23946,1533,1411,2617,23946,7022,10593,21969,9180,11329,21082,8330,76339,141976,142757,138850,9646,21969,29611,,,,8331,18372,25798,7770,6420,13510,95170,,,,,,,,,,,,,,,,2018
12085,24760,38310,1985,742,3820,1524,1248,877,1460,1384,1180,383,137,160912,79107,81805,52.5,124067,8835,2649,22433,316,768,1844,138479,,63070,59978,41432,80394,17324,971,891,1008,37.3,50315,1022,22555,7225,4938,2633,1995,258,52,2287,423,423,10117,10643,7196,2147,7084,4727,1248370,3418,3109,2113,4056,3015,2931,2847,2662,1963,5432,5499,7296,5251,3483,3413,6582,1166,167500,297700,459800,30863,63070,12755,44743,4835,1660,3575,5993,7780,2699,1863,7218,1986,1014,417,3081,2227,5344,2754,2425,668,474,1457,4863,4241,2875,4026,4717,5054,6049,2298,3069,2107,2985,6525,5096,3580,3192,3452,3030,4155,2459,1001,1375,595,1784,3043,3966,2374,4590,4263,5631,6110,2752,4291,2374,3796,6627,5209,4005,4923,137280,11043,316,2904,7038,678,2054,774,1215,17406,401,64546,62493,2053,72221,137168,64947,,,,,1496,487,7310,10168,26634,25260,26502,7144,,,,,,16869,1452,897,5843,5200,15623,3880,1077,3883,3492,2422,7538,8388,3071,1179,80,2362,0.5288,16423,3951,30926,4865,4774,7517,7826,27995,4407,12573,1490,4138,3455,1206,1097,5587,4214,21187,109,24122,2160,4224,5696,24122,6397,4727,15147,12100,25878,23664,6942,74212,157847,159847,157020,16642,15147,38075,,,,10753,26634,26797,8991,11112,18331,124631,,,,,,,,,,,,,,,,2018
42005,9360,17972,1959,802,1335,324,518,683,597,639,597,370,332,65263,32871,32392,46.6,,,,,,,,,,27332,49950,28033,32785,5453,78,496,490,31.2,21135,0,10622,3596,2799,1616,1183,0,0,797,487,463,3689,3050,3245,2027,3253,3184,842265,1702,1651,1374,1416,1456,1638,1408,1912,1115,1918,2800,4171,1577,1313,1033,848,642,72100,115300,176400,14794,27332,6197,24206,1096,1115,627,731,227,338,484,3961,183,227,2432,1636,1899,1902,995,733,519,178,1167,1794,1778,1753,1827,2317,2397,2736,1272,1500,1124,970,1815,1216,796,547,1430,1517,1866,1097,613,252,219,1035,1656,1601,1437,2171,2090,2311,2709,1157,1422,769,1344,1931,1401,1030,1334,,,,,3139,801,1143,2669,1185,6904,13,31423,30030,1393,23013,54449,31436,,,,,,,4363,5332,,8025,12342,2138,,,,,,,,1192,2008,2547,7788,1554,355,4281,1939,1018,3187,1484,1935,742,74,2138,0.4301,,753,,4528,2708,2908,3127,11908,1768,,881,1407,339,164,733,5431,1267,10222,0,9525,605,1812,85,9525,3837,6246,5341,5081,8973,10440,3969,33928,64573,,63333,4982,5341,,,,,4721,6845,19741,2549,2287,4570,48205,,,,,,,,,,,,,,,,2018
13021,23468,34437,1975,2836,7232,3031,1153,2623,2293,2710,4320,1994,446,153095,72997,80098,36.3,,,,,,,,,,57905,40495,23403,70058,12153,2445,679,659,32.2,29267,0,17210,10143,3687,2950,375,362,0,6456,936,811,9999,16082,10419,4481,5786,1423,1276270,7917,3736,3676,3987,4173,2792,2284,3486,1756,3827,4627,6902,3044,1908,1784,2006,809,77000,125300,182500,19480,57905,28638,44262,1527,4303,3896,5213,4092,954,3621,2190,1390,989,4006,4911,5650,5741,3712,1666,1586,831,3278,5511,4515,4948,3631,4321,4173,3934,1755,2868,1860,2224,2342,1300,1454,786,5028,4624,5409,2548,2331,1483,1579,2780,5875,5162,5292,3909,4690,5015,4945,1523,3897,1823,2496,3525,2347,1801,2016,61370,81723,188,3249,5709,635,643,1963,1504,10767,97,69971,63939,6032,50405,120473,70068,,,4321,4246,,,3737,4209,15259,19912,37623,16915,,,,,,14398,13695,279,8144,2320,17435,4087,707,5907,2902,3256,7892,5188,5090,732,148,3096,0.5,10139,6716,28458,13388,8193,9720,7687,42004,9904,14645,1848,2365,1360,550,1698,5818,3412,17051,27,21776,2417,6659,2299,21776,3442,10995,14533,13193,22558,18741,6851,75964,145375,151558,146970,36436,14533,31437,,,,8842,15259,23153,3873,6643,18722,99938,,,,,,,,,,,,,,,,2018
22073,21109,34490,1979,2648,4773,3012,1416,1479,2363,2979,2098,1503,901,154475,74556,79919,35.5,,,,,,,,,,55599,44059,26991,69035,13436,3153,990,598,31.4,32427,51,16378,12430,6072,3253,2474,276,69,6358,666,492,13103,11641,11879,2225,7182,1823,1347745,7156,2370,3918,3138,3712,3161,2624,1970,2154,4337,4649,5011,3400,3236,2369,2394,766,88100,163500,267300,23620,55599,23172,45786,1460,2379,2784,2298,1465,491,2280,10040,2595,2717,2391,5430,6154,5196,3408,2469,940,1242,2656,5821,5141,4902,4039,4306,4092,3804,2486,2862,859,1710,3459,1996,950,634,4965,6096,4669,3245,2213,888,1434,2731,6009,5387,5917,3859,4810,4652,4555,2768,2477,1585,2047,3760,2887,1403,1562,90466,57839,73,1724,5728,1207,591,1983,1307,8554,144,68257,62909,5348,51484,119885,68401,,,2798,2820,,,5571,5996,,17698,39163,14524,,,,,,,,1280,6581,2394,15588,4016,2823,4767,2290,2426,7806,7159,3290,2489,148,2539,0.5155,,7508,,9211,9053,8780,8137,40326,8037,,1043,3640,940,686,1325,5656,4260,17550,20,22879,1687,4767,2005,22879,4245,8430,14580,12775,23564,18330,6399,77887,147023,,148247,31782,14580,,,,,7653,15310,28264,7445,5526,18016,100739,,,,,,,,,,,,,,,,2018
39173,20020,30674,1977,568,3513,655,503,1591,1542,3026,2876,1592,1829,130696,64457,66239,35.2,,,,,,,,,,50694,63695,32764,54092,3398,621,419,628,23.7,32999,0,22004,7892,5683,3253,2091,132,207,2209,866,558,9468,9665,10669,6121,7607,2838,1442045,2630,2067,2020,2523,2664,2609,2052,1580,1332,4764,4579,6776,5663,2855,3328,3252,752,109700,167400,244400,25279,50694,17695,35219,1277,1937,2404,3812,2629,1418,1844,3552,1461,1458,3003,3435,3871,3703,2255,3184,2516,2514,3096,4244,3768,3440,3930,3346,4042,4009,2058,2096,2025,1550,1959,1538,944,934,3644,3455,3673,2346,3776,2443,2179,3171,4222,3571,3645,3160,3768,3654,3924,1862,2645,2232,1969,1993,1878,1173,1856,119500,3594,293,2210,8291,1514,1631,1605,1281,10185,150,73107,69495,3612,34060,107317,73257,,,,,254,487,6638,7323,15902,23103,26382,4238,,,,,,19564,6803,1146,5948,3170,19415,3038,807,12529,2864,1490,8961,6099,2633,1395,75,3690,0.4436,12294,6517,25251,3372,6144,5517,6454,38762,15111,4828,1354,2574,2503,346,503,5020,3251,15551,103,28192,1136,1795,2143,28192,4786,10436,14641,11440,17096,19526,8587,61384,124371,129404,126680,15912,14641,23160,,,,7757,15902,21019,4871,8241,10532,81435,,,,,,,,,,,,,,,,2018
